alpha,beta,gamma,rho_norm,amp_baseline,amp_full
0.0,0.4,0.5,1.0,1.0,1.81
0.0,0.4,0.5,1.5,1.0,2.035
0.0,0.4,0.5,2.0,1.0,2.2600000000000002
0.0,0.4,0.5,2.5,1.0,2.4850000000000003
0.0,0.4,0.5,3.0,1.0,2.71
0.0,0.4,0.5,3.5,1.0,2.935
0.0,0.4,0.5,4.0,1.0,3.16
0.0,0.4,0.5,4.5,1.0,3.385
0.0,0.4,0.5,5.0,1.0,3.6100000000000003
0.0,0.5,0.0,0.5,1.0,1.45
0.0,0.5,0.0,1.0,1.0,1.45
0.0,0.5,0.0,1.5,1.0,1.45
0.0,0.5,0.0,2.0,1.0,1.45
0.0,0.5,0.0,2.5,1.0,1.45
0.0,0.5,0.0,3.0,1.0,1.45
0.0,0.5,0.0,3.5,1.0,1.45
0.0,0.5,0.0,4.0,1.0,1.45
0.0,0.5,0.0,4.5,1.0,1.45
0.0,0.5,0.0,5.0,1.0,1.45
0.0,0.5,0.05,0.5,1.0,1.4725
0.0,0.5,0.05,1.0,1.0,1.4949999999999999
0.0,0.5,0.05,1.5,1.0,1.5175
0.0,0.5,0.05,2.0,1.0,1.54
0.0,0.5,0.05,2.5,1.0,1.5625
0.0,0.5,0.05,3.0,1.0,1.585
0.0,0.5,0.05,3.5,1.0,1.6075
0.0,0.5,0.05,4.0,1.0,1.63
0.0,0.5,0.05,4.5,1.0,1.6524999999999999
0.0,0.5,0.05,5.0,1.0,1.675
0.0,0.5,0.1,0.5,1.0,1.4949999999999999
0.0,0.5,0.1,1.0,1.0,1.54
0.0,0.5,0.1,1.5,1.0,1.585
0.0,0.5,0.1,2.0,1.0,1.63
0.0,0.5,0.1,2.5,1.0,1.675
0.0,0.5,0.1,3.0,1.0,1.72
0.0,0.5,0.1,3.5,1.0,1.7650000000000001
0.0,0.5,0.1,4.0,1.0,1.81
0.0,0.5,0.1,4.5,1.0,1.855
0.0,0.5,0.1,5.0,1.0,1.9
0.0,0.5,0.15,0.5,1.0,1.5175
0.0,0.5,0.15,1.0,1.0,1.585
0.0,0.5,0.15,1.5,1.0,1.6524999999999999
0.0,0.5,0.15,2.0,1.0,1.72
0.0,0.5,0.15,2.5,1.0,1.7875
0.0,0.5,0.15,3.0,1.0,1.855
0.0,0.5,0.15,3.5,1.0,1.9224999999999999
0.0,0.5,0.15,4.0,1.0,1.99
0.0,0.5,0.15,4.5,1.0,2.0575
0.0,0.5,0.15,5.0,1.0,2.125
0.0,0.5,0.2,0.5,1.0,1.54
0.0,0.5,0.2,1.0,1.0,1.63
0.0,0.5,0.2,1.5,1.0,1.72
0.0,0.5,0.2,2.0,1.0,1.81
0.0,0.5,0.2,2.5,1.0,1.9
0.0,0.5,0.2,3.0,1.0,1.9900000000000002
0.0,0.5,0.2,3.5,1.0,2.08
0.0,0.5,0.2,4.0,1.0,2.17
0.0,0.5,0.2,4.5,1.0,2.26
0.0,0.5,0.2,5.0,1.0,2.35
0.0,0.5,0.25,0.5,1.0,1.5625
0.0,0.5,0.25,1.0,1.0,1.675
0.0,0.5,0.25,1.5,1.0,1.7875
0.0,0.5,0.25,2.0,1.0,1.9
0.0,0.5,0.25,2.5,1.0,2.0125
0.0,0.5,0.25,3.0,1.0,2.125
0.0,0.5,0.25,3.5,1.0,2.2375
0.0,0.5,0.25,4.0,1.0,2.35
0.0,0.5,0.25,4.5,1.0,2.4625
0.0,0.5,0.25,5.0,1.0,2.575
0.0,0.5,0.3,0.5,1.0,1.585
0.0,0.5,0.3,1.0,1.0,1.72
0.0,0.5,0.3,1.5,1.0,1.855
0.0,0.5,0.3,2.0,1.0,1.99
0.0,0.5,0.3,2.5,1.0,2.125
0.0,0.5,0.3,3.0,1.0,2.26
0.0,0.5,0.3,3.5,1.0,2.395
0.0,0.5,0.3,4.0,1.0,2.5300000000000002
0.0,0.5,0.3,4.5,1.0,2.665
0.0,0.5,0.3,5.0,1.0,2.8
0.0,0.5,0.35,0.5,1.0,1.6075
0.0,0.5,0.35,1.0,1.0,1.765
0.0,0.5,0.35,1.5,1.0,1.9224999999999999
0.0,0.5,0.35,2.0,1.0,2.08
0.0,0.5,0.35,2.5,1.0,2.2375
0.0,0.5,0.35,3.0,1.0,2.3949999999999996
0.0,0.5,0.35,3.5,1.0,2.5524999999999998
0.0,0.5,0.35,4.0,1.0,2.71
0.0,0.5,0.35,4.5,1.0,2.8674999999999997
0.0,0.5,0.35,5.0,1.0,3.025
0.0,0.5,0.4,0.5,1.0,1.63
0.0,0.5,0.4,1.0,1.0,1.81
0.0,0.5,0.4,1.5,1.0,1.9900000000000002
0.0,0.5,0.4,2.0,1.0,2.17
0.0,0.5,0.4,2.5,1.0,2.35
0.0,0.5,0.4,3.0,1.0,2.5300000000000002
0.0,0.5,0.4,3.5,1.0,2.71
0.0,0.5,0.4,4.0,1.0,2.89
0.0,0.5,0.4,4.5,1.0,3.0700000000000003
0.0,0.5,0.4,5.0,1.0,3.25
0.0,0.5,0.45,0.5,1.0,1.6524999999999999
0.0,0.5,0.45,1.0,1.0,1.855
0.0,0.5,0.45,1.5,1.0,2.0575
0.0,0.5,0.45,2.0,1.0,2.26
0.0,0.5,0.45,2.5,1.0,2.4625
0.0,0.5,0.45,3.0,1.0,2.665
0.0,0.5,0.45,3.5,1.0,2.8674999999999997
0.0,0.5,0.45,4.0,1.0,3.0700000000000003
0.0,0.5,0.45,4.5,1.0,3.2725
0.0,0.5,0.45,5.0,1.0,3.4749999999999996
0.0,0.5,0.5,0.5,1.0,1.675
0.0,0.5,0.5,1.0,1.0,1.9
0.0,0.5,0.5,1.5,1.0,2.125
0.0,0.5,0.5,2.0,1.0,2.35
0.0,0.5,0.5,2.5,1.0,2.575
0.0,0.5,0.5,3.0,1.0,2.8
0.0,0.5,0.5,3.5,1.0,3.025
0.0,0.5,0.5,4.0,1.0,3.25
0.0,0.5,0.5,4.5,1.0,3.4749999999999996
0.0,0.5,0.5,5.0,1.0,3.7
0.0,0.6,0.0,0.5,1.0,1.54
0.0,0.6,0.0,1.0,1.0,1.54
0.0,0.6,0.0,1.5,1.0,1.54
0.0,0.6,0.0,2.0,1.0,1.54
0.0,0.6,0.0,2.5,1.0,1.54
0.0,0.6,0.0,3.0,1.0,1.54
0.0,0.6,0.0,3.5,1.0,1.54
0.0,0.6,0.0,4.0,1.0,1.54
0.0,0.6,0.0,4.5,1.0,1.54
0.0,0.6,0.0,5.0,1.0,1.54
0.0,0.6,0.05,0.5,1.0,1.5625
0.0,0.6,0.05,1.0,1.0,1.585
0.0,0.6,0.05,1.5,1.0,1.6075000000000002
0.0,0.6,0.05,2.0,1.0,1.6300000000000001
0.0,0.6,0.05,2.5,1.0,1.6525
0.0,0.6,0.05,3.0,1.0,1.675
0.0,0.6,0.05,3.5,1.0,1.6975
0.0,0.6,0.05,4.0,1.0,1.72
0.0,0.6,0.05,4.5,1.0,1.7425000000000002
0.0,0.6,0.05,5.0,1.0,1.7650000000000001
0.0,0.6,0.1,0.5,1.0,1.585
0.0,0.6,0.1,1.0,1.0,1.6300000000000001
0.0,0.6,0.1,1.5,1.0,1.675
0.0,0.6,0.1,2.0,1.0,1.72
0.0,0.6,0.1,2.5,1.0,1.7650000000000001
0.0,0.6,0.1,3.0,1.0,1.81
0.0,0.6,0.1,3.5,1.0,1.855
0.0,0.6,0.1,4.0,1.0,1.9000000000000001
0.0,0.6,0.1,4.5,1.0,1.945
0.0,0.6,0.1,5.0,1.0,1.99
0.0,0.6,0.15,0.5,1.0,1.6075
0.0,0.6,0.15,1.0,1.0,1.675
0.0,0.6,0.15,1.5,1.0,1.7425
0.0,0.6,0.15,2.0,1.0,1.81
0.0,0.6,0.15,2.5,1.0,1.8775
0.0,0.6,0.15,3.0,1.0,1.945
0.0,0.6,0.15,3.5,1.0,2.0125
0.0,0.6,0.15,4.0,1.0,2.08
0.0,0.6,0.15,4.5,1.0,2.1475
0.0,0.6,0.15,5.0,1.0,2.215
0.0,0.6,0.2,0.5,1.0,1.6300000000000001
0.0,0.6,0.2,1.0,1.0,1.72
0.0,0.6,0.2,1.5,1.0,1.81
0.0,0.6,0.2,2.0,1.0,1.9000000000000001
0.0,0.6,0.2,2.5,1.0,1.99
0.0,0.6,0.2,3.0,1.0,2.08
0.0,0.6,0.2,3.5,1.0,2.17
0.0,0.6,0.2,4.0,1.0,2.2600000000000002
0.0,0.6,0.2,4.5,1.0,2.35
0.0,0.6,0.2,5.0,1.0,2.44
0.0,0.6,0.25,0.5,1.0,1.6525
0.0,0.6,0.25,1.0,1.0,1.7650000000000001
0.0,0.6,0.25,1.5,1.0,1.8775
0.0,0.6,0.25,2.0,1.0,1.99
0.0,0.6,0.25,2.5,1.0,2.1025
0.0,0.6,0.25,3.0,1.0,2.215
0.0,0.6,0.25,3.5,1.0,2.3275
0.0,0.6,0.25,4.0,1.0,2.44
0.0,0.6,0.25,4.5,1.0,2.5525
0.0,0.6,0.25,5.0,1.0,2.665
0.0,0.6,0.3,0.5,1.0,1.675
0.0,0.6,0.3,1.0,1.0,1.81
0.0,0.6,0.3,1.5,1.0,1.945
0.0,0.6,0.3,2.0,1.0,2.08
0.0,0.6,0.3,2.5,1.0,2.215
0.0,0.6,0.3,3.0,1.0,2.35
0.0,0.6,0.3,3.5,1.0,2.4850000000000003
0.0,0.6,0.3,4.0,1.0,2.62
0.0,0.6,0.3,4.5,1.0,2.755
0.0,0.6,0.3,5.0,1.0,2.89
0.0,0.6,0.35,0.5,1.0,1.6975
0.0,0.6,0.35,1.0,1.0,1.855
0.0,0.6,0.35,1.5,1.0,2.0125
0.0,0.6,0.35,2.0,1.0,2.17
0.0,0.6,0.35,2.5,1.0,2.3275
0.0,0.6,0.35,3.0,1.0,2.485
0.0,0.6,0.35,3.5,1.0,2.6425
0.0,0.6,0.35,4.0,1.0,2.8
0.0,0.6,0.35,4.5,1.0,2.9575
0.0,0.6,0.35,5.0,1.0,3.115
0.0,0.6,0.4,0.5,1.0,1.72
0.0,0.6,0.4,1.0,1.0,1.9000000000000001
0.0,0.6,0.4,1.5,1.0,2.08
0.0,0.6,0.4,2.0,1.0,2.2600000000000002
0.0,0.6,0.4,2.5,1.0,2.44
0.0,0.6,0.4,3.0,1.0,2.62
0.0,0.6,0.4,3.5,1.0,2.8000000000000003
0.0,0.6,0.4,4.0,1.0,2.9800000000000004
0.0,0.6,0.4,4.5,1.0,3.16
0.0,0.6,0.4,5.0,1.0,3.34
0.0,0.6,0.45,0.5,1.0,1.7425000000000002
0.0,0.6,0.45,1.0,1.0,1.945
0.0,0.6,0.45,1.5,1.0,2.1475
0.0,0.6,0.45,2.0,1.0,2.35
0.0,0.6,0.45,2.5,1.0,2.5525
0.0,0.6,0.45,3.0,1.0,2.755
0.0,0.6,0.45,3.5,1.0,2.9575
0.0,0.6,0.45,4.0,1.0,3.16
0.0,0.6,0.45,4.5,1.0,3.3625
0.0,0.6,0.45,5.0,1.0,3.565
0.0,0.6,0.5,0.5,1.0,1.7650000000000001
0.0,0.6,0.5,1.0,1.0,1.99
0.0,0.6,0.5,1.5,1.0,2.215
0.0,0.6,0.5,2.0,1.0,2.44
0.0,0.6,0.5,2.5,1.0,2.665
0.0,0.6,0.5,3.0,1.0,2.89
0.0,0.6,0.5,3.5,1.0,3.115
0.0,0.6,0.5,4.0,1.0,3.34
0.0,0.6,0.5,4.5,1.0,3.565
0.0,0.6,0.5,5.0,1.0,3.79
0.0,0.7,0.0,0.5,1.0,1.63
0.0,0.7,0.0,1.0,1.0,1.63
0.0,0.7,0.0,1.5,1.0,1.63
0.0,0.7,0.0,2.0,1.0,1.63
0.0,0.7,0.0,2.5,1.0,1.63
0.0,0.7,0.0,3.0,1.0,1.63
0.0,0.7,0.0,3.5,1.0,1.63
0.0,0.7,0.0,4.0,1.0,1.63
0.0,0.7,0.0,4.5,1.0,1.63
0.0,0.7,0.0,5.0,1.0,1.63
0.0,0.7,0.05,0.5,1.0,1.6524999999999999
0.0,0.7,0.05,1.0,1.0,1.6749999999999998
0.0,0.7,0.05,1.5,1.0,1.6975
0.0,0.7,0.05,2.0,1.0,1.72
0.0,0.7,0.05,2.5,1.0,1.7425
0.0,0.7,0.05,3.0,1.0,1.765
0.0,0.7,0.05,3.5,1.0,1.7874999999999999
0.0,0.7,0.05,4.0,1.0,1.8099999999999998
0.0,0.7,0.05,4.5,1.0,1.8325
0.0,0.7,0.05,5.0,1.0,1.855
0.0,0.7,0.1,0.5,1.0,1.6749999999999998
0.0,0.7,0.1,1.0,1.0,1.72
0.0,0.7,0.1,1.5,1.0,1.765
0.0,0.7,0.1,2.0,1.0,1.8099999999999998
0.0,0.7,0.1,2.5,1.0,1.855
0.0,0.7,0.1,3.0,1.0,1.9
0.0,0.7,0.1,3.5,1.0,1.9449999999999998
0.0,0.7,0.1,4.0,1.0,1.99
0.0,0.7,0.1,4.5,1.0,2.035
0.0,0.7,0.1,5.0,1.0,2.08
0.0,0.7,0.15,0.5,1.0,1.6974999999999998
0.0,0.7,0.15,1.0,1.0,1.765
0.0,0.7,0.15,1.5,1.0,1.8324999999999998
0.0,0.7,0.15,2.0,1.0,1.9
0.0,0.7,0.15,2.5,1.0,1.9674999999999998
0.0,0.7,0.15,3.0,1.0,2.0349999999999997
0.0,0.7,0.15,3.5,1.0,2.1025
0.0,0.7,0.15,4.0,1.0,2.17
0.0,0.7,0.15,4.5,1.0,2.2375
0.0,0.7,0.15,5.0,1.0,2.3049999999999997
0.0,0.7,0.2,0.5,1.0,1.72
0.0,0.7,0.2,1.0,1.0,1.8099999999999998
0.0,0.7,0.2,1.5,1.0,1.9
0.0,0.7,0.2,2.0,1.0,1.99
0.0,0.7,0.2,2.5,1.0,2.08
0.0,0.7,0.2,3.0,1.0,2.17
0.0,0.7,0.2,3.5,1.0,2.26
0.0,0.7,0.2,4.0,1.0,2.35
0.0,0.7,0.2,4.5,1.0,2.44
0.0,0.7,0.2,5.0,1.0,2.53
0.0,0.7,0.25,0.5,1.0,1.7425
0.0,0.7,0.25,1.0,1.0,1.855
0.0,0.7,0.25,1.5,1.0,1.9674999999999998
0.0,0.7,0.25,2.0,1.0,2.08
0.0,0.7,0.25,2.5,1.0,2.1925
0.0,0.7,0.25,3.0,1.0,2.3049999999999997
0.0,0.7,0.25,3.5,1.0,2.4175
0.0,0.7,0.25,4.0,1.0,2.53
0.0,0.7,0.25,4.5,1.0,2.6425
0.0,0.7,0.25,5.0,1.0,2.755
0.0,0.7,0.3,0.5,1.0,1.765
0.0,0.7,0.3,1.0,1.0,1.9
0.0,0.7,0.3,1.5,1.0,2.0349999999999997
0.0,0.7,0.3,2.0,1.0,2.17
0.0,0.7,0.3,2.5,1.0,2.3049999999999997
0.0,0.7,0.3,3.0,1.0,2.44
0.0,0.7,0.3,3.5,1.0,2.575
0.0,0.7,0.3,4.0,1.0,2.71
0.0,0.7,0.3,4.5,1.0,2.8449999999999998
0.0,0.7,0.3,5.0,1.0,2.98
0.0,0.7,0.35,0.5,1.0,1.7874999999999999
0.0,0.7,0.35,1.0,1.0,1.9449999999999998
0.0,0.7,0.35,1.5,1.0,2.1025
0.0,0.7,0.35,2.0,1.0,2.26
0.0,0.7,0.35,2.5,1.0,2.4175
0.0,0.7,0.35,3.0,1.0,2.5749999999999997
0.0,0.7,0.35,3.5,1.0,2.7325
0.0,0.7,0.35,4.0,1.0,2.8899999999999997
0.0,0.7,0.35,4.5,1.0,3.0475
0.0,0.7,0.35,5.0,1.0,3.205
0.0,0.7,0.4,0.5,1.0,1.8099999999999998
0.0,0.7,0.4,1.0,1.0,1.99
0.0,0.7,0.4,1.5,1.0,2.17
0.0,0.7,0.4,2.0,1.0,2.35
0.0,0.7,0.4,2.5,1.0,2.53
0.0,0.7,0.4,3.0,1.0,2.71
0.0,0.7,0.4,3.5,1.0,2.89
0.0,0.7,0.4,4.0,1.0,3.0700000000000003
0.0,0.7,0.4,4.5,1.0,3.25
0.0,0.7,0.4,5.0,1.0,3.4299999999999997
0.0,0.7,0.45,0.5,1.0,1.8325
0.0,0.7,0.45,1.0,1.0,2.035
0.0,0.7,0.45,1.5,1.0,2.2375
0.0,0.7,0.45,2.0,1.0,2.44
0.0,0.7,0.45,2.5,1.0,2.6425
0.0,0.7,0.45,3.0,1.0,2.8449999999999998
0.0,0.7,0.45,3.5,1.0,3.0475
0.0,0.7,0.45,4.0,1.0,3.25
0.0,0.7,0.45,4.5,1.0,3.4524999999999997
0.0,0.7,0.45,5.0,1.0,3.655
0.0,0.7,0.5,0.5,1.0,1.855
0.0,0.7,0.5,1.0,1.0,2.08
0.0,0.7,0.5,1.5,1.0,2.3049999999999997
0.0,0.7,0.5,2.0,1.0,2.53
0.0,0.7,0.5,2.5,1.0,2.755
0.0,0.7,0.5,3.0,1.0,2.98
0.0,0.7,0.5,3.5,1.0,3.205
0.0,0.7,0.5,4.0,1.0,3.4299999999999997
0.0,0.7,0.5,4.5,1.0,3.655
0.0,0.7,0.5,5.0,1.0,3.88
0.0,0.8,0.0,0.5,1.0,1.7200000000000002
0.0,0.8,0.0,1.0,1.0,1.7200000000000002
0.0,0.8,0.0,1.5,1.0,1.7200000000000002
0.0,0.8,0.0,2.0,1.0,1.7200000000000002
0.0,0.8,0.0,2.5,1.0,1.7200000000000002
0.0,0.8,0.0,3.0,1.0,1.7200000000000002
0.0,0.8,0.0,3.5,1.0,1.7200000000000002
0.0,0.8,0.0,4.0,1.0,1.7200000000000002
0.0,0.8,0.0,4.5,1.0,1.7200000000000002
0.0,0.8,0.0,5.0,1.0,1.7200000000000002
0.0,0.8,0.05,0.5,1.0,1.7425000000000002
0.0,0.8,0.05,1.0,1.0,1.7650000000000001
0.0,0.8,0.05,1.5,1.0,1.7875000000000003
0.0,0.8,0.05,2.0,1.0,1.8100000000000003
0.0,0.8,0.05,2.5,1.0,1.8325000000000002
0.0,0.8,0.05,3.0,1.0,1.8550000000000002
0.0,0.8,0.05,3.5,1.0,1.8775000000000002
0.0,0.8,0.05,4.0,1.0,1.9000000000000001
0.0,0.8,0.05,4.5,1.0,1.9225000000000003
0.0,0.8,0.05,5.0,1.0,1.9450000000000003
0.0,0.8,0.1,0.5,1.0,1.7650000000000001
0.0,0.8,0.1,1.0,1.0,1.8100000000000003
0.0,0.8,0.1,1.5,1.0,1.8550000000000002
0.0,0.8,0.1,2.0,1.0,1.9000000000000001
0.0,0.8,0.1,2.5,1.0,1.9450000000000003
0.0,0.8,0.1,3.0,1.0,1.9900000000000002
0.0,0.8,0.1,3.5,1.0,2.035
0.0,0.8,0.1,4.0,1.0,2.08
0.0,0.8,0.1,4.5,1.0,2.125
0.0,0.8,0.1,5.0,1.0,2.1700000000000004
0.0,0.8,0.15,0.5,1.0,1.7875
0.0,0.8,0.15,1.0,1.0,1.8550000000000002
0.0,0.8,0.15,1.5,1.0,1.9225
0.0,0.8,0.15,2.0,1.0,1.9900000000000002
0.0,0.8,0.15,2.5,1.0,2.0575
0.0,0.8,0.15,3.0,1.0,2.125
0.0,0.8,0.15,3.5,1.0,2.1925000000000003
0.0,0.8,0.15,4.0,1.0,2.2600000000000002
0.0,0.8,0.15,4.5,1.0,2.3275
0.0,0.8,0.15,5.0,1.0,2.3950000000000005
0.0,0.8,0.2,0.5,1.0,1.8100000000000003
0.0,0.8,0.2,1.0,1.0,1.9000000000000001
0.0,0.8,0.2,1.5,1.0,1.9900000000000002
0.0,0.8,0.2,2.0,1.0,2.08
0.0,0.8,0.2,2.5,1.0,2.1700000000000004
0.0,0.8,0.2,3.0,1.0,2.2600000000000002
0.0,0.8,0.2,3.5,1.0,2.3500000000000005
0.0,0.8,0.2,4.0,1.0,2.4400000000000004
0.0,0.8,0.2,4.5,1.0,2.5300000000000002
0.0,0.8,0.2,5.0,1.0,2.62
0.0,0.8,0.25,0.5,1.0,1.8325000000000002
0.0,0.8,0.25,1.0,1.0,1.9450000000000003
0.0,0.8,0.25,1.5,1.0,2.0575
0.0,0.8,0.25,2.0,1.0,2.1700000000000004
0.0,0.8,0.25,2.5,1.0,2.2825
0.0,0.8,0.25,3.0,1.0,2.3950000000000005
0.0,0.8,0.25,3.5,1.0,2.5075000000000003
0.0,0.8,0.25,4.0,1.0,2.62
0.0,0.8,0.25,4.5,1.0,2.7325
0.0,0.8,0.25,5.0,1.0,2.845
0.0,0.8,0.3,0.5,1.0,1.8550000000000002
0.0,0.8,0.3,1.0,1.0,1.9900000000000002
0.0,0.8,0.3,1.5,1.0,2.125
0.0,0.8,0.3,2.0,1.0,2.2600000000000002
0.0,0.8,0.3,2.5,1.0,2.3950000000000005
0.0,0.8,0.3,3.0,1.0,2.5300000000000002
0.0,0.8,0.3,3.5,1.0,2.665
0.0,0.8,0.3,4.0,1.0,2.8000000000000003
0.0,0.8,0.3,4.5,1.0,2.935
0.0,0.8,0.3,5.0,1.0,3.0700000000000003
0.0,0.8,0.35,0.5,1.0,1.8775000000000002
0.0,0.8,0.35,1.0,1.0,2.035
0.0,0.8,0.35,1.5,1.0,2.1925
0.0,0.8,0.35,2.0,1.0,2.35
0.0,0.8,0.35,2.5,1.0,2.5075000000000003
0.0,0.8,0.35,3.0,1.0,2.665
0.0,0.8,0.35,3.5,1.0,2.8225
0.0,0.8,0.35,4.0,1.0,2.9800000000000004
0.0,0.8,0.35,4.5,1.0,3.1375
0.0,0.8,0.35,5.0,1.0,3.295
0.0,0.8,0.4,0.5,1.0,1.9000000000000001
0.0,0.8,0.4,1.0,1.0,2.08
0.0,0.8,0.4,1.5,1.0,2.2600000000000002
0.0,0.8,0.4,2.0,1.0,2.4400000000000004
0.0,0.8,0.4,2.5,1.0,2.62
0.0,0.8,0.4,3.0,1.0,2.8000000000000007
0.0,0.8,0.4,3.5,1.0,2.9800000000000004
0.0,0.8,0.4,4.0,1.0,3.16
0.0,0.8,0.4,4.5,1.0,3.3400000000000003
0.0,0.8,0.4,5.0,1.0,3.5200000000000005
0.0,0.8,0.45,0.5,1.0,1.9225000000000003
0.0,0.8,0.45,1.0,1.0,2.125
0.0,0.8,0.45,1.5,1.0,2.3275
0.0,0.8,0.45,2.0,1.0,2.5300000000000002
0.0,0.8,0.45,2.5,1.0,2.7325
0.0,0.8,0.45,3.0,1.0,2.9350000000000005
0.0,0.8,0.45,3.5,1.0,3.1375
0.0,0.8,0.45,4.0,1.0,3.3400000000000003
0.0,0.8,0.45,4.5,1.0,3.5425000000000004
0.0,0.8,0.45,5.0,1.0,3.745
0.0,0.8,0.5,0.5,1.0,1.9450000000000003
0.0,0.8,0.5,1.0,1.0,2.1700000000000004
0.0,0.8,0.5,1.5,1.0,2.3950000000000005
0.0,0.8,0.5,2.0,1.0,2.62
0.0,0.8,0.5,2.5,1.0,2.845
0.0,0.8,0.5,3.0,1.0,3.0700000000000003
0.0,0.8,0.5,3.5,1.0,3.295
0.0,0.8,0.5,4.0,1.0,3.5200000000000005
0.0,0.8,0.5,4.5,1.0,3.745
0.0,0.8,0.5,5.0,1.0,3.97
0.0,0.9,0.0,0.5,1.0,1.81
0.0,0.9,0.0,1.0,1.0,1.81
0.0,0.9,0.0,1.5,1.0,1.81
0.0,0.9,0.0,2.0,1.0,1.81
0.0,0.9,0.0,2.5,1.0,1.81
0.0,0.9,0.0,3.0,1.0,1.81
0.0,0.9,0.0,3.5,1.0,1.81
0.0,0.9,0.0,4.0,1.0,1.81
0.0,0.9,0.0,4.5,1.0,1.81
0.0,0.9,0.0,5.0,1.0,1.81
0.0,0.9,0.05,0.5,1.0,1.8325
0.0,0.9,0.05,1.0,1.0,1.855
0.0,0.9,0.05,1.5,1.0,1.8775000000000002
0.0,0.9,0.05,2.0,1.0,1.9000000000000001
0.0,0.9,0.05,2.5,1.0,1.9225
0.0,0.9,0.05,3.0,1.0,1.945
0.0,0.9,0.05,3.5,1.0,1.9675
0.0,0.9,0.05,4.0,1.0,1.99
0.0,0.9,0.05,4.5,1.0,2.0125
0.0,0.9,0.05,5.0,1.0,2.035
0.0,0.9,0.1,0.5,1.0,1.855
0.0,0.9,0.1,1.0,1.0,1.9000000000000001
0.0,0.9,0.1,1.5,1.0,1.945
0.0,0.9,0.1,2.0,1.0,1.99
0.0,0.9,0.1,2.5,1.0,2.035
0.0,0.9,0.1,3.0,1.0,2.08
0.0,0.9,0.1,3.5,1.0,2.125
0.0,0.9,0.1,4.0,1.0,2.17
0.0,0.9,0.1,4.5,1.0,2.215
0.0,0.9,0.1,5.0,1.0,2.2600000000000002
0.0,0.9,0.15,0.5,1.0,1.8775
0.0,0.9,0.15,1.0,1.0,1.945
0.0,0.9,0.15,1.5,1.0,2.0125
0.0,0.9,0.15,2.0,1.0,2.08
0.0,0.9,0.15,2.5,1.0,2.1475
0.0,0.9,0.15,3.0,1.0,2.215
0.0,0.9,0.15,3.5,1.0,2.2825
0.0,0.9,0.15,4.0,1.0,2.35
0.0,0.9,0.15,4.5,1.0,2.4175
0.0,0.9,0.15,5.0,1.0,2.4850000000000003
0.0,0.9,0.2,0.5,1.0,1.9000000000000001
0.0,0.9,0.2,1.0,1.0,1.99
0.0,0.9,0.2,1.5,1.0,2.08
0.0,0.9,0.2,2.0,1.0,2.17
0.0,0.9,0.2,2.5,1.0,2.2600000000000002
0.0,0.9,0.2,3.0,1.0,2.35
0.0,0.9,0.2,3.5,1.0,2.4400000000000004
0.0,0.9,0.2,4.0,1.0,2.5300000000000002
0.0,0.9,0.2,4.5,1.0,2.62
0.0,0.9,0.2,5.0,1.0,2.71
0.0,0.9,0.25,0.5,1.0,1.9225
0.0,0.9,0.25,1.0,1.0,2.035
0.0,0.9,0.25,1.5,1.0,2.1475
0.0,0.9,0.25,2.0,1.0,2.2600000000000002
0.0,0.9,0.25,2.5,1.0,2.3725
0.0,0.9,0.25,3.0,1.0,2.4850000000000003
0.0,0.9,0.25,3.5,1.0,2.5975
0.0,0.9,0.25,4.0,1.0,2.71
0.0,0.9,0.25,4.5,1.0,2.8225
0.0,0.9,0.25,5.0,1.0,2.935
0.0,0.9,0.3,0.5,1.0,1.945
0.0,0.9,0.3,1.0,1.0,2.08
0.0,0.9,0.3,1.5,1.0,2.215
0.0,0.9,0.3,2.0,1.0,2.35
0.0,0.9,0.3,2.5,1.0,2.4850000000000003
0.0,0.9,0.3,3.0,1.0,2.62
0.0,0.9,0.3,3.5,1.0,2.755
0.0,0.9,0.3,4.0,1.0,2.89
0.0,0.9,0.3,4.5,1.0,3.025
0.0,0.9,0.3,5.0,1.0,3.16
0.0,0.9,0.35,0.5,1.0,1.9675
0.0,0.9,0.35,1.0,1.0,2.125
0.0,0.9,0.35,1.5,1.0,2.2824999999999998
0.0,0.9,0.35,2.0,1.0,2.44
0.0,0.9,0.35,2.5,1.0,2.5975
0.0,0.9,0.35,3.0,1.0,2.755
0.0,0.9,0.35,3.5,1.0,2.9124999999999996
0.0,0.9,0.35,4.0,1.0,3.0700000000000003
0.0,0.9,0.35,4.5,1.0,3.2275
0.0,0.9,0.35,5.0,1.0,3.385
0.0,0.9,0.4,0.5,1.0,1.99
0.0,0.9,0.4,1.0,1.0,2.17
0.0,0.9,0.4,1.5,1.0,2.35
0.0,0.9,0.4,2.0,1.0,2.5300000000000002
0.0,0.9,0.4,2.5,1.0,2.71
0.0,0.9,0.4,3.0,1.0,2.8900000000000006
0.0,0.9,0.4,3.5,1.0,3.0700000000000003
0.0,0.9,0.4,4.0,1.0,3.25
0.0,0.9,0.4,4.5,1.0,3.43
0.0,0.9,0.4,5.0,1.0,3.6100000000000003
0.0,0.9,0.45,0.5,1.0,2.0125
0.0,0.9,0.45,1.0,1.0,2.215
0.0,0.9,0.45,1.5,1.0,2.4175
0.0,0.9,0.45,2.0,1.0,2.62
0.0,0.9,0.45,2.5,1.0,2.8225
