source_id,ra,dec,distance_pc,bp_rp,M_G,ruwe,tension_score,nss_likelihood,anomaly_class
3312652513846244096,68.20929931916466,16.00568312875324,45.482425559717576,1.086051,5.439330913071087,16.327187,1.7414433,0.940946527591256,Unexplained Astrometric Tension (High Priority)
6063166269073377664,199.65150368268195,-57.45400148309616,40.139911428451285,1.1463499,6.131525950744571,15.255226,1.6560702,0.9407121756069169,Unexplained Astrometric Tension (High Priority)
4209564315167068032,295.9979730499849,-4.722719651350889,39.151119903644485,1.7917862,7.583262052957801,8.842956,1.2847453,0.9405003946859154,Below Top 5% Threshold
5814236007579871872,255.0404069308152,-68.75959745229964,30.381634949030698,1.472476,6.772990294196859,3.6759334,0.74478984,0.9404470407618202,Below Top 5% Threshold
4074041604315566208,284.0019129106271,-25.0455128226961,36.982177855932605,0.7192068,4.396493985548413,10.1495285,1.4057982,0.940373109118965,Below Top 5% Threshold
6698021534137490432,299.8383867998863,-36.519508010508645,35.38879490618516,1.8485117,7.659968130653191,19.547308,1.8422995,0.9403478846401784,Unexplained Astrometric Tension (High Priority)
2527046061321024512,8.035810582381883,-5.178817387173472,48.23405758956632,1.0002337,4.992823012116052,3.3212543,0.7277715,0.9403273006885635,Below Top 5% Threshold
5898774712172083712,217.8169751773507,-51.38291956225768,47.97393338662449,1.1359015,5.871614361175352,6.5775037,1.0829982,0.9403045864764856,Below Top 5% Threshold
372811515005635072,18.27716150524705,41.65413581131456,44.9935395772545,0.98090744,3.7699729008311,2.2544599,0.4645342,0.9402598518308324,Below Top 5% Threshold
5396125068779740544,170.94383873862392,-38.49046871428002,47.362062959999335,0.97536755,4.927355946054941,2.3272364,0.481278,0.9400794592946232,Below Top 5% Threshold
