source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,ruwe,dr2_source_id,dr3_source_id,angular_distance,Proba,plx_sn
64943758103791104,57.38580185574098,23.41124239957272,7.488137995795465,0.06682858,20.361216760707396,0.07653795,-45.12416162836422,0.052803833,16.382866,1.1180046,64943758103791104,64943758103791104,0.20512207,1.0,112.04993642357176
64971933089093760,56.534933945361814,23.3473212122962,7.388568334356815,0.015051717,19.54291585018702,0.01882543,-45.246857647763434,0.013102093,13.21777,1.0232012,64971933089093760,64971933089093760,0.053719547,1.0,490.87877246758524
64092907903452800,57.77559689630136,22.633376347393465,7.500111920385244,0.08733891,20.882520277954452,0.10918093,-45.90535315467692,0.066018395,17.126387,0.97746164,64092907903452800,64092907903452800,0.076649345,1.0,85.87366115215227
64449321467581056,55.50707154580541,22.39060459879524,7.5227639640978365,0.06459279,21.50447046062442,0.07476213,-46.90881537959989,0.052851208,16.414602,1.0223658,64449321467581056,64449321467581056,0.12082301,0.9,116.46444667747605
64656201452146304,54.93671006565371,22.654103017730275,7.604703051583063,0.0850034,20.751404188856693,0.086623296,-46.504809433409434,0.061035465,16.780579,0.9682968,64656201452146304,64656201452146304,0.086890474,1.0,89.46351791114981
64922283267331968,57.3013765497648,23.228140474524007,7.450991731973961,0.018298406,19.729432027709375,0.020170998,-46.0451440559743,0.014120278,13.63343,1.1251582,64922283267331968,64922283267331968,0.07974693,1.0,407.19348282576277
63876402894075904,58.470183837285894,22.41833148614529,7.449216493422733,0.016391812,19.46628363123858,0.019011863,-45.26295888165422,0.012543497,11.673621,1.1952622,63876402894075904,63876402894075904,0.049047742,1.0,454.4474120570505
63989691247627776,56.413086086113154,22.072941790439312,7.595165178454831,0.11115422,20.3006957339678,0.13716105,-45.655047436779554,0.099042945,17.306427,1.0100056,63989691247627776,63989691247627776,0.20634079,1.0,68.32997532834914
64006905476619776,56.84689444035548,22.244354276021415,7.121282586312011,0.019014506,19.56523367259846,0.021979593,-44.07548166486084,0.016248746,13.896054,1.0081398,64006905476619776,64006905476619776,0.05712268,1.0,374.5184182065977
64104933811828480,57.96086681799793,22.89551471851388,7.315539042944565,0.04423047,18.2409132166166,0.05016511,-44.87318051720924,0.035216637,15.906264,1.0408431,64104933811828480,64104933811828480,0.09552492,1.0,165.3959200357708
64215125490886656,55.2058631607871,21.21523008243146,7.335249178807896,0.060269754,20.562833137566372,0.06855867,-43.76859549291748,0.048165593,16.56197,0.99651676,64215125490886656,64215125490886656,0.1328691,0.9,121.70696984362574
64438184617001472,55.73439850136928,22.37724568518697,7.094847771842623,0.20001799,20.677419395891977,0.23755771,-45.90058591801566,0.13585782,17.829464,1.0974432,64438184617001472,64438184617001472,0.087267384,0.9,35.47104847219393
64453685154291968,55.43784879484009,22.46704884658764,7.48747040106267,0.13660239,20.484618144590446,0.1621131,-45.33844201798303,0.10141765,17.73309,0.9308283,64453685154291968,64453685154291968,0.123454265,0.9,54.812149148302275
64808483812941440,56.645075788192386,22.935281042623288,7.2607543201303235,0.023177821,19.45079799157423,0.026987115,-45.27898452661234,0.020895539,14.011793,1.1200577,64808483812941440,64808483812941440,0.031570233,1.0,313.2630224761805
